Age;Workclass;Fnlwgt;Education;Education-num;Marital-status;Occupation;Relationship;Race;Sex;Capital-gain;Capital-loss;Hours-per-week;Native-country;Salary
37;Non-Government;200153;*;9;Couple;Technical;*;*;*;0;0;40;*;*
41;Non-Government;194636;*;11;Couple;Technical;*;*;*;0;0;40;*;*
50;Non-Government;124793;*;9;Couple;Technical;*;*;*;0;0;30;*;*
40;Non-Government;82465;*;10;Couple;Technical;*;*;*;2580;0;40;*;*
50;Non-Government;168212;*;16;Couple;Technical;*;*;*;0;1902;65;*;*
54;Non-Government;123011;*;9;Couple;Technical;*;*;*;15024;0;52;*;*
50;Non-Government;767403;*;9;Couple;Technical;*;*;*;3103;0;40;*;*
42;Non-Government;118494;*;10;Couple;Technical;*;*;*;0;0;44;*;*
38;Non-Government;173208;*;14;Couple;Technical;*;*;*;0;0;25;*;*
33;Non-Government;26973;*;11;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;156667;*;13;Couple;Technical;*;*;*;0;1902;50;*;*
61;Non-Government;125155;*;9;Couple;Technical;*;*;*;0;0;40;*;*
45;Non-Government;185385;*;9;Couple;Technical;*;*;*;0;0;47;*;*
61;Non-Government;128848;*;9;Couple;Technical;*;*;*;3471;0;40;*;*
35;Non-Government;199352;*;15;Couple;Technical;*;*;*;0;1977;80;*;*
38;Non-Government;132879;*;9;Couple;Technical;*;*;*;0;1902;40;*;*
37;Non-Government;215310;*;9;Couple;Technical;*;*;*;0;0;50;*;*
49;Non-Government;31339;*;9;Couple;Technical;*;*;*;0;0;40;*;*
62;Non-Government;92178;*;6;Couple;Technical;*;*;*;0;0;40;*;*
45;Non-Government;149865;*;13;Couple;Technical;*;*;*;0;0;60;*;*
34;Non-Government;196791;*;12;Couple;Technical;*;*;*;0;0;25;*;*
41;Non-Government;118212;*;13;Couple;Technical;*;*;*;3103;0;40;*;*
36;Non-Government;51100;*;10;Couple;Technical;*;*;*;0;0;40;*;*
53;Non-Government;288020;*;13;Couple;Technical;*;*;*;0;0;40;*;*
29;Non-Government;140863;*;10;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;112497;*;13;Couple;Technical;*;*;*;0;0;40;*;*
28;Non-Government;294936;*;13;Couple;Technical;*;*;*;0;0;45;*;*
27;Non-Government;138705;*;9;Couple;Technical;*;*;*;0;0;53;*;*
41;Non-Government;328447;*;2;Couple;Technical;*;*;*;0;0;35;*;*
33;Non-Government;354573;*;14;Couple;Technical;*;*;*;15024;0;44;*;*
46;Non-Government;185041;*;9;Couple;Technical;*;*;*;0;0;50;*;*
51;Non-Government;302847;*;9;Couple;Technical;*;*;*;0;0;54;*;*
44;Non-Government;193459;*;11;Couple;Technical;*;*;*;3411;0;40;*;*
54;Non-Government;96062;*;12;Couple;Technical;*;*;*;0;0;40;*;*
50;Non-Government;133963;*;13;Couple;Technical;*;*;*;0;1977;40;*;*
88;Non-Government;206291;*;15;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;416745;*;13;Couple;Technical;*;*;*;0;0;40;*;*
44;Non-Government;167725;*;9;Couple;Technical;*;*;*;0;0;40;*;*
65;Non-Government;118779;*;9;Couple;Technical;*;*;*;0;0;30;*;*
48;Non-Government;182862;*;10;Couple;Technical;*;*;*;0;0;40;*;*
28;Non-Government;444304;*;13;Couple;Technical;*;*;*;0;0;40;*;*
59;Non-Government;151616;*;14;Couple;Technical;*;*;*;0;0;55;*;*
33;Non-Government;221196;*;10;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;135289;*;9;Couple;Technical;*;*;*;0;0;45;*;*
54;Non-Government;99185;*;16;Couple;Technical;*;*;*;15024;0;45;*;*
48;Non-Government;243631;*;10;Couple;Technical;*;*;*;7688;0;40;*;*
38;Non-Government;200818;*;15;Couple;Technical;*;*;*;0;0;40;*;*
45;Non-Government;247379;*;9;Couple;Technical;*;*;*;0;0;40;*;*
48;Non-Government;349151;*;9;Couple;Technical;*;*;*;0;0;40;*;*
53;Non-Government;22154;*;10;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;354078;*;13;Couple;Technical;*;*;*;0;0;60;*;*
75;Non-Government;208426;*;15;Couple;Technical;*;*;*;0;0;35;*;*
46;Non-Government;265266;*;13;Couple;Technical;*;*;*;0;1902;40;*;*
43;Non-Government;413297;*;9;Couple;Technical;*;*;*;0;0;45;*;*
54;Non-Government;166459;*;15;Couple;Technical;*;*;*;99999;0;60;*;*
29;Non-Government;128604;*;9;Couple;Technical;*;*;*;0;0;40;*;*
30;Non-Government;236770;*;9;Couple;Technical;*;*;*;0;0;40;*;*
38;Non-Government;189623;*;13;Couple;Technical;*;*;*;0;1887;40;*;*
50;Non-Government;343748;*;10;Couple;Technical;*;*;*;0;0;35;*;*
50;Non-Government;421132;*;9;Couple;Technical;*;*;*;0;0;40;*;*
46;Non-Government;279661;*;14;Couple;Technical;*;*;*;0;0;35;*;*
26;Non-Government;280093;*;3;Couple;Technical;*;*;*;0;1628;50;*;*
41;Non-Government;265266;*;12;Couple;Technical;*;*;*;0;0;40;*;*
22;Non-Government;58222;*;9;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;180686;*;15;Couple;Technical;*;*;*;0;0;50;*;*
37;Non-Government;32668;*;13;Couple;Technical;*;*;*;0;0;43;*;*
49;Non-Government;125421;*;9;Couple;Technical;*;*;*;0;0;40;*;*
35;Non-Government;119098;*;16;Couple;Technical;*;*;*;7298;0;40;*;*
48;Non-Government;55237;*;13;Couple;Technical;*;*;*;0;0;45;*;*
57;Non-Government;265099;*;15;Couple;Technical;*;*;*;0;0;60;*;*
51;Non-Government;146767;*;11;Couple;Technical;*;*;*;0;0;40;*;*
32;Non-Government;199765;*;13;Couple;Technical;*;*;*;7688;0;50;*;*
39;Non-Government;191161;*;10;Couple;Technical;*;*;*;0;0;40;*;*
52;Non-Government;146378;*;9;Couple;Technical;*;*;*;0;0;40;*;*
49;Non-Government;171301;*;9;Couple;Technical;*;*;*;0;0;40;*;*
55;Non-Government;325007;*;12;Couple;Technical;*;*;*;0;0;25;*;*
31;Non-Government;66815;*;9;Couple;Technical;*;*;*;0;0;50;*;*
39;Non-Government;24342;*;13;Couple;Technical;*;*;*;0;0;40;*;*
31;Non-Government;127610;*;13;Couple;Technical;*;*;*;0;0;40;*;*
49;Non-Government;147322;*;11;Couple;Technical;*;*;*;0;0;40;*;*
50;Non-Government;175339;*;9;Couple;Technical;*;*;*;0;1672;60;*;*
46;Non-Government;563883;*;9;Couple;Technical;*;*;*;0;0;60;*;*
41;Non-Government;94113;*;15;Couple;Technical;*;*;*;0;0;60;*;*
35;Non-Government;67728;*;10;Couple;Technical;*;*;*;0;2051;45;*;*
40;Non-Government;228535;*;12;Couple;Technical;*;*;*;7298;0;36;*;*
58;Non-Government;255822;*;11;Couple;Technical;*;*;*;0;0;40;*;*
28;Non-Government;210295;*;7;Couple;Technical;*;*;*;0;0;50;*;*
32;Non-Government;123253;*;12;Couple;Technical;*;*;*;0;0;42;*;*
30;Non-Government;167990;*;11;Couple;Technical;*;*;*;15024;0;65;*;*
37;Non-Government;217054;*;13;Couple;Technical;*;*;*;0;0;35;*;*
66;Non-Government;298834;*;11;Couple;Technical;*;*;*;0;0;50;*;*
48;Non-Government;176026;*;9;Couple;Technical;*;*;*;0;0;40;*;*
47;Non-Government;232628;*;9;Couple;Technical;*;*;*;0;0;40;*;*
40;Non-Government;85995;*;6;Couple;Technical;*;*;*;0;0;40;*;*
43;Non-Government;75742;*;9;Couple;Technical;*;*;*;0;0;40;*;*
22;Non-Government;214731;*;6;Couple;Technical;*;*;*;0;0;40;*;*
62;Non-Government;162245;*;15;Couple;Technical;*;*;*;0;1628;70;*;*
27;Non-Government;168107;*;13;Couple;Technical;*;*;*;0;0;40;*;*
41;Non-Government;122381;*;10;Couple;Technical;*;*;*;0;1887;50;*;*
45;Non-Government;149640;*;10;Couple;Technical;*;*;*;0;0;40;*;*
44;Non-Government;216907;*;12;Couple;Technical;*;*;*;0;1848;40;*;*
40;Non-Government;103395;*;10;Couple;Technical;*;*;*;0;0;45;*;*
30;Non-Government;27207;*;7;Couple;Technical;*;*;*;0;0;45;*;*
57;Non-Government;236944;*;9;Couple;Technical;*;*;*;0;0;40;*;*
39;Non-Government;379350;*;6;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;85272;*;12;Couple;Technical;*;*;*;0;0;30;*;*
45;Non-Government;46406;*;14;Couple;Technical;*;*;*;0;0;36;*;*
54;Non-Government;53833;*;9;Couple;Technical;*;*;*;0;0;40;*;*
60;Non-Government;53707;*;9;Couple;Technical;*;*;*;0;0;40;*;*
46;Non-Government;370119;*;15;Couple;Technical;*;*;*;99999;0;60;*;*
61;Non-Government;163174;*;15;Couple;Technical;*;*;*;0;0;35;*;*
51;Non-Government;126010;*;9;Couple;Technical;*;*;*;0;0;40;*;*
45;Non-Government;428350;*;9;Couple;Technical;*;*;*;0;1740;40;*;*
37;Non-Government;405723;*;2;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;175761;*;13;Couple;Technical;*;*;*;0;0;60;*;*
54;Non-Government;206369;*;9;Couple;Technical;*;*;*;5178;0;50;*;*
42;Non-Government;285066;*;13;Couple;Technical;*;*;*;0;0;45;*;*
48;Non-Government;126754;*;14;Couple;Technical;*;*;*;15024;0;40;*;*
55;Non-Government;52888;*;15;Couple;Technical;*;*;*;0;0;10;*;*
33;Non-Government;240763;*;10;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;136028;*;5;Couple;Technical;*;*;*;0;0;30;*;*
41;Non-Government;421871;*;9;Couple;Technical;*;*;*;0;0;40;*;*
44;Non-Government;120277;*;13;Couple;Technical;*;*;*;15024;0;50;*;*
47;Non-Government;198901;*;9;Couple;Technical;*;*;*;0;0;48;*;*
55;Non-Government;179715;*;6;Couple;Technical;*;*;*;0;0;18;*;*
46;Non-Government;99835;*;15;Couple;Technical;*;*;*;0;0;60;*;*
51;Non-Government;120914;*;4;Couple;Technical;*;*;*;2961;0;40;*;*
26;Non-Government;238768;*;9;Couple;Technical;*;*;*;0;0;60;*;*
50;Non-Government;140592;*;9;Couple;Technical;*;*;*;0;0;40;*;*
44;Non-Government;145160;*;16;Couple;Technical;*;*;*;0;0;40;*;*
51;Non-Government;415287;*;9;Couple;Technical;*;*;*;0;1902;40;*;*
54;Non-Government;177927;*;14;Couple;Technical;*;*;*;0;0;60;*;*
56;Non-Government;187487;*;9;Couple;Technical;*;*;*;0;0;48;*;*
49;Non-Government;105444;*;8;Couple;Technical;*;*;*;0;0;39;*;*
31;Non-Government;148600;*;9;Couple;Technical;*;*;*;0;0;40;*;*
41;Non-Government;233955;*;14;Couple;Technical;*;*;*;0;0;45;*;*
55;Non-Government;199067;*;9;Couple;Technical;*;*;*;0;0;40;*;*
49;Non-Government;186078;*;14;Couple;Technical;*;*;*;0;0;50;*;*
43;Non-Government;193459;*;10;Couple;Technical;*;*;*;0;0;60;*;*
42;Non-Government;251795;*;10;Couple;Technical;*;*;*;0;0;50;*;*
49;Non-Government;159816;*;13;Couple;Technical;*;*;*;99999;0;20;*;*
32;Non-Government;195576;*;7;Couple;Technical;*;*;*;0;0;40;*;*
26;Non-Government;167350;*;10;Couple;Technical;*;*;*;3103;0;40;*;*
51;Non-Government;120173;*;11;Couple;Technical;*;*;*;3103;0;50;*;*
31;Non-Government;288419;*;6;Couple;Technical;*;*;*;0;0;40;*;*
23;Non-Government;207546;*;7;Couple;Technical;*;*;*;0;0;40;*;*
31;Non-Government;53042;*;10;Couple;Technical;*;*;*;0;0;40;*;*
38;Non-Government;112847;*;15;Couple;Technical;*;*;*;0;0;40;*;*
59;Non-Government;183606;*;7;Couple;Technical;*;*;*;0;0;40;*;*
38;Non-Government;31603;*;13;Couple;Technical;*;*;*;0;0;40;*;*
24;Non-Government;165054;*;11;Couple;Technical;*;*;*;0;0;40;*;*
32;Non-Government;244665;*;9;Couple;Technical;*;*;*;5178;0;45;*;*
46;Non-Government;138999;*;10;Couple;Technical;*;*;*;0;0;40;*;*
32;Non-Government;298332;*;13;Couple;Technical;*;*;*;0;0;45;*;*
42;Non-Government;102606;*;13;Couple;Technical;*;*;*;0;0;40;*;*
44;Non-Government;246862;*;9;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;192002;*;14;Couple;Technical;*;*;*;0;0;55;*;*
25;Non-Government;109872;*;9;Couple;Technical;*;*;*;0;0;45;*;*
39;Non-Government;179271;*;10;Couple;Technical;*;*;*;0;0;50;*;*
44;Non-Government;161819;*;9;Couple;Technical;*;*;*;0;0;40;*;*
38;Non-Government;187046;*;7;Couple;Technical;*;*;*;0;0;45;*;*
39;Non-Government;324420;*;2;Couple;Technical;*;*;*;0;0;45;*;*
38;Non-Government;119741;*;14;Couple;Technical;*;*;*;0;0;40;*;*
44;Non-Government;32000;*;10;Couple;Technical;*;*;*;0;0;18;*;*
28;Non-Government;162551;*;4;Couple;Technical;*;*;*;0;0;48;*;*
25;Non-Government;211231;*;9;Couple;Technical;*;*;*;0;0;48;*;*
21;Non-Government;165475;*;9;Couple;Technical;*;*;*;0;0;40;*;*
50;Non-Government;147629;*;14;Couple;Technical;*;*;*;15024;0;45;*;*
55;Non-Government;189933;*;6;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;24106;*;9;Couple;Technical;*;*;*;3103;0;40;*;*
34;Non-Government;379412;*;9;Couple;Technical;*;*;*;0;0;50;*;*
24;Non-Government;296045;*;4;Couple;Technical;*;*;*;2635;0;38;*;*
30;Non-Government;212237;*;13;Couple;Technical;*;*;*;0;1740;45;*;*
47;Non-Government;194772;*;11;Couple;Technical;*;*;*;0;0;40;*;*
63;Non-Government;167501;*;10;Couple;Technical;*;*;*;20051;0;10;*;*
34;Non-Government;229732;*;11;Couple;Technical;*;*;*;0;0;40;*;*
47;Non-Government;185465;*;9;Couple;Technical;*;*;*;0;0;40;*;*
50;Non-Government;176924;*;6;Couple;Technical;*;*;*;0;0;38;*;*
28;Non-Government;303954;*;9;Couple;Technical;*;*;*;0;1848;42;*;*
49;Non-Government;168211;*;10;Couple;Technical;*;*;*;0;1485;40;*;*
52;Non-Government;266529;*;10;Couple;Technical;*;*;*;0;0;45;*;*
52;Non-Government;150930;*;11;Couple;Technical;*;*;*;0;0;40;*;*
42;Non-Government;213821;*;9;Couple;Technical;*;*;*;0;1887;40;*;*
47;Non-Government;326857;*;11;Couple;Technical;*;*;*;5013;0;40;*;*
25;Non-Government;282631;*;9;Couple;Technical;*;*;*;0;0;40;*;*
58;Non-Government;187487;*;9;Couple;Technical;*;*;*;0;0;40;*;*
29;Non-Government;75648;*;10;Couple;Technical;*;*;*;0;0;55;*;*
44;Non-Government;146659;*;14;Couple;Technical;*;*;*;0;1887;35;*;*
26;Non-Government;60726;*;10;Couple;Technical;*;*;*;0;0;40;*;*
38;Non-Government;277347;*;9;Couple;Technical;*;*;*;0;0;50;*;*
41;Non-Government;222142;*;9;Couple;Technical;*;*;*;0;0;40;*;*
27;Non-Government;359155;*;13;Couple;Technical;*;*;*;0;0;40;*;*
60;Non-Government;123992;*;10;Couple;Technical;*;*;*;0;0;45;*;*
37;Non-Government;201531;*;12;Couple;Technical;*;*;*;0;0;40;*;*
39;Non-Government;184659;*;9;Couple;Technical;*;*;*;0;0;40;*;*
49;Non-Government;214169;*;10;Couple;Technical;*;*;*;0;0;40;*;*
47;Non-Government;211668;*;9;Couple;Technical;*;*;*;0;0;40;*;*
33;Non-Government;189843;*;4;Couple;Technical;*;*;*;0;0;40;*;*
60;Non-Government;207665;*;9;Couple;Technical;*;*;*;0;0;40;*;*
54;Non-Government;101017;*;4;Couple;Technical;*;*;*;0;0;40;*;*
45;Non-Government;241350;*;12;Couple;Technical;*;*;*;0;0;45;*;*
51;Non-Government;128143;*;10;Couple;Technical;*;*;*;0;0;40;*;*
27;Non-Government;408623;*;13;Couple;Technical;*;*;*;0;0;50;*;*
44;Non-Government;167955;*;9;Couple;Technical;*;*;*;0;0;40;*;*
48;Non-Government;119565;*;9;Couple;Technical;*;*;*;0;0;40;*;*
23;Non-Government;196827;*;10;Couple;Technical;*;*;*;0;1902;40;*;*
42;Non-Government;225193;*;9;Couple;Technical;*;*;*;0;0;40;*;*
41;Non-Government;116379;*;14;Couple;Technical;*;*;*;0;0;55;*;*
42;Non-Government;121718;*;9;Couple;Technical;*;*;*;0;0;24;*;*
52;Non-Government;284129;*;10;Couple;Technical;*;*;*;0;0;40;*;*
42;Non-Government;37869;*;10;Couple;Technical;*;*;*;0;0;40;*;*
53;Non-Government;149784;*;13;Couple;Technical;*;*;*;7688;0;40;*;*
45;Non-Government;107787;*;11;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;64875;*;11;Couple;Technical;*;*;*;0;0;60;*;*
62;Non-Government;134768;*;8;Couple;Technical;*;*;*;0;0;40;*;*
26;Non-Government;256000;*;15;Couple;Technical;*;*;*;99999;0;60;*;*
36;Non-Government;183892;*;10;Couple;Technical;*;*;*;7298;0;44;*;*
57;Non-Government;205708;*;10;Couple;Technical;*;*;*;0;0;40;*;*
54;Non-Government;181132;*;9;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;134737;*;11;Couple;Technical;*;*;*;0;0;40;*;*
32;Non-Government;350624;*;8;Couple;Technical;*;*;*;0;0;40;*;*
61;Non-Government;83045;*;5;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;160449;*;9;Couple;Technical;*;*;*;0;0;44;*;*
55;Non-Government;124137;*;15;Couple;Technical;*;*;*;0;2415;35;*;*
60;Non-Government;240521;*;9;Couple;Technical;*;*;*;7298;0;40;*;*
61;Non-Government;244087;*;9;Couple;Technical;*;*;*;0;0;52;*;*
32;Non-Government;111746;*;10;Couple;Technical;*;*;*;0;0;40;*;*
61;Non-Government;355645;*;5;Couple;Technical;*;*;*;0;0;20;*;*
31;Non-Government;100997;*;10;Couple;Technical;*;*;*;0;0;40;*;*
39;Non-Government;105813;*;9;Couple;Technical;*;*;*;0;0;40;*;*
38;Non-Government;31069;*;11;Couple;Technical;*;*;*;4386;0;40;*;*
30;Non-Government;432565;*;11;Couple;Technical;*;*;*;0;0;40;*;*
29;Non-Government;125190;*;9;Couple;Technical;*;*;*;0;0;40;*;*
69;Non-Government;69209;*;13;Couple;Technical;*;*;*;3818;0;30;*;*
40;Non-Government;185145;*;16;Couple;Technical;*;*;*;0;0;40;*;*
27;Non-Government;297296;*;9;Couple;Technical;*;*;*;0;0;40;*;*
52;Non-Government;242341;*;4;Couple;Technical;*;*;*;0;0;40;*;*
31;Non-Government;133770;*;12;Couple;Technical;*;*;*;0;0;50;*;*
35;Non-Government;174597;*;13;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;233533;*;10;Couple;Technical;*;*;*;0;0;60;*;*
46;Non-Government;133169;*;11;Couple;Technical;*;*;*;0;0;40;*;*
65;Non-Government;174056;*;4;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;111985;*;9;Couple;Technical;*;*;*;0;0;50;*;*
47;Non-Government;165937;*;9;Couple;Technical;*;*;*;0;0;50;*;*
34;Non-Government;203408;*;13;Couple;Technical;*;*;*;7688;0;50;*;*
28;Non-Government;203776;*;6;Couple;Technical;*;*;*;0;0;50;*;*
46;Non-Government;238162;*;13;Couple;Technical;*;*;*;0;0;45;*;*
42;Non-Government;245626;*;9;Couple;Technical;*;*;*;0;0;60;*;*
42;Non-Government;235786;*;12;Couple;Technical;*;*;*;0;0;50;*;*
45;Non-Government;160167;*;6;Couple;Technical;*;*;*;0;0;70;*;*
54;Non-Government;182854;*;9;Couple;Technical;*;*;*;0;0;45;*;*
32;Non-Government;194426;*;13;Couple;Technical;*;*;*;15024;0;40;*;*
27;Non-Government;229125;*;7;Couple;Technical;*;*;*;0;0;40;*;*
47;Non-Government;213140;*;11;Couple;Technical;*;*;*;7688;0;40;*;*
46;Non-Government;138626;*;10;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;213226;*;13;Couple;Technical;*;*;*;0;0;40;*;*
48;Non-Government;108993;*;9;Couple;Technical;*;*;*;0;0;45;*;*
39;Non-Government;288551;*;9;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;509364;*;9;Couple;Technical;*;*;*;0;0;40;*;*
55;Non-Government;255364;*;10;Couple;Technical;*;*;*;0;0;40;*;*
37;Non-Government;211494;*;9;Couple;Technical;*;*;*;0;0;40;*;*
61;Non-Government;197286;*;5;Couple;Technical;*;*;*;0;0;40;*;*
27;Non-Government;358636;*;10;Couple;Technical;*;*;*;2829;0;70;*;*
52;Non-Government;64045;*;15;Couple;Technical;*;*;*;99999;0;45;*;*
50;Non-Government;92079;*;10;Couple;Technical;*;*;*;0;0;45;*;*
62;Non-Government;160143;*;15;Couple;Technical;*;*;*;0;0;30;*;*
32;Non-Government;94235;*;9;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;231238;*;9;Couple;Technical;*;*;*;0;0;40;*;*
46;Non-Government;166003;*;7;Couple;Technical;*;*;*;0;0;40;*;*
51;Non-Government;234057;*;9;Couple;Technical;*;*;*;0;0;45;*;*
55;Non-Government;144071;*;13;Couple;Technical;*;*;*;0;0;18;*;*
59;Non-Government;90290;*;10;Couple;Technical;*;*;*;0;0;34;*;*
47;Non-Government;139268;*;15;Couple;Technical;*;*;*;0;1977;60;*;*
36;Non-Government;209609;*;13;Couple;Technical;*;*;*;0;0;38;*;*
47;Non-Government;168283;*;13;Couple;Technical;*;*;*;0;0;40;*;*
35;Non-Government;190895;*;10;Couple;Technical;*;*;*;0;0;60;*;*
36;Non-Government;158592;*;7;Couple;Technical;*;*;*;0;0;50;*;*
41;Non-Government;237321;*;2;Couple;Technical;*;*;*;0;0;40;*;*
39;Non-Government;548510;*;13;Couple;Technical;*;*;*;0;0;30;*;*
36;Non-Government;107302;*;14;Couple;Technical;*;*;*;0;0;60;*;*
58;Non-Government;349910;*;15;Couple;Technical;*;*;*;0;1977;50;*;*
38;Non-Government;103751;*;5;Couple;Technical;*;*;*;0;0;40;*;*
48;Non-Government;75104;*;13;Couple;Technical;*;*;*;0;0;50;*;*
35;Non-Government;115792;*;13;Couple;Technical;*;*;*;0;0;55;*;*
43;Non-Government;272165;*;5;Couple;Technical;*;*;*;0;0;40;*;*
46;Non-Government;113434;*;13;Couple;Technical;*;*;*;0;0;40;*;*
56;Non-Government;250873;*;7;Couple;Technical;*;*;*;0;0;45;*;*
39;Non-Government;188391;*;9;Couple;Technical;*;*;*;7298;0;50;*;*
46;Non-Government;271828;*;9;Couple;Technical;*;*;*;0;0;40;*;*
30;Non-Government;177304;*;9;Couple;Technical;*;*;*;0;0;40;*;*
47;Non-Government;239439;*;7;Couple;Technical;*;*;*;0;0;40;*;*
24;Non-Government;454941;*;9;Couple;Technical;*;*;*;0;0;40;*;*
45;Non-Government;84790;*;13;Couple;Technical;*;*;*;0;0;55;*;*
27;Non-Government;169662;*;13;Couple;Technical;*;*;*;0;0;42;*;*
53;Non-Government;103931;*;10;Couple;Technical;*;*;*;0;0;40;*;*
42;Non-Government;121264;*;11;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;131239;*;13;Couple;Technical;*;*;*;3103;0;45;*;*
53;Non-Government;90624;*;7;Couple;Technical;*;*;*;0;0;40;*;*
31;Non-Government;259931;*;4;Couple;Technical;*;*;*;0;0;40;*;*
55;Non-Government;189528;*;4;Couple;Technical;*;*;*;0;0;60;*;*
35;Non-Government;181382;*;9;Couple;Technical;*;*;*;0;0;43;*;*
42;Non-Government;194636;*;13;Couple;Technical;*;*;*;0;0;45;*;*
57;Non-Government;98350;*;15;Couple;Technical;*;*;*;0;1902;40;*;*
51;Non-Government;24185;*;13;Couple;Technical;*;*;*;0;0;40;*;*
45;Non-Government;94962;*;9;Couple;Technical;*;*;*;0;0;40;*;*
28;Non-Government;480861;*;9;Couple;Technical;*;*;*;0;0;45;*;*
42;Non-Government;187702;*;15;Couple;Technical;*;*;*;0;2415;60;*;*
47;Non-Government;125892;*;10;Couple;Technical;*;*;*;0;0;75;*;*
34;Non-Government;96245;*;9;Couple;Technical;*;*;*;0;0;40;*;*
43;Non-Government;55294;*;10;Couple;Technical;*;*;*;0;0;40;*;*
48;Non-Government;331482;*;15;Couple;Technical;*;*;*;0;1977;40;*;*
39;Non-Government;278187;*;9;Couple;Technical;*;*;*;0;0;40;*;*
46;Non-Government;176814;*;15;Couple;Technical;*;*;*;99999;0;50;*;*
45;Non-Government;178319;*;16;Couple;Technical;*;*;*;0;0;56;*;*
35;Non-Government;356838;*;10;Couple;Technical;*;*;*;2829;0;55;*;*
26;Non-Government;200639;*;10;Couple;Technical;*;*;*;0;0;40;*;*
44;Non-Government;160574;*;9;Couple;Technical;*;*;*;0;0;65;*;*
27;Non-Government;203776;*;9;Couple;Technical;*;*;*;0;0;50;*;*
38;Non-Government;242720;*;14;Couple;Technical;*;*;*;0;0;35;*;*
43;Non-Government;320984;*;10;Couple;Technical;*;*;*;0;0;50;*;*
39;Non-Government;338320;*;6;Couple;Technical;*;*;*;0;0;60;*;*
39;Non-Government;208778;*;9;Couple;Technical;*;*;*;0;0;40;*;*
32;Non-Government;194740;*;10;Couple;Technical;*;*;*;0;0;55;*;*
59;Non-Government;160631;*;13;Couple;Technical;*;*;*;0;0;60;*;*
36;Non-Government;367020;*;4;Couple;Technical;*;*;*;0;0;35;*;*
49;Non-Government;211762;*;9;Couple;Technical;*;*;*;0;0;40;*;*
34;Non-Government;223212;*;13;Couple;Technical;*;*;*;0;1848;40;*;*
30;Non-Government;186269;*;13;Couple;Technical;*;*;*;0;0;40;*;*
37;Non-Government;286026;*;9;Couple;Technical;*;*;*;0;0;40;*;*
33;Non-Government;231043;*;9;Couple;Technical;*;*;*;0;0;50;*;*
35;Non-Government;180342;*;9;Couple;Technical;*;*;*;0;0;40;*;*
49;Non-Government;240859;*;7;Couple;Technical;*;*;*;0;0;40;*;*
62;Non-Government;185503;*;13;Couple;Technical;*;*;*;0;0;50;*;*
56;Non-Government;155449;*;13;Couple;Technical;*;*;*;0;0;50;*;*
37;Non-Government;189922;*;12;Couple;Technical;*;*;*;0;0;50;*;*
37;Non-Government;409189;*;10;Couple;Technical;*;*;*;0;0;45;*;*
63;Non-Government;111963;*;10;Couple;Technical;*;*;*;0;0;16;*;*
45;Non-Government;247869;*;13;Couple;Technical;*;*;*;0;0;60;*;*
41;Non-Government;231689;*;9;Couple;Technical;*;*;*;0;0;40;*;*
30;Non-Government;116508;*;9;Couple;Technical;*;*;*;0;0;40;*;*
36;Non-Government;166988;*;13;Couple;Technical;*;*;*;0;0;40;*;*
49;Non-Government;186172;*;9;Couple;Technical;*;*;*;7688;0;45;*;*
39;Non-Government;33487;*;7;Couple;Technical;*;*;*;0;0;40;*;*
40;Non-Government;223881;*;15;Couple;Technical;*;*;*;99999;0;70;*;*
38;Non-Government;348739;*;15;Couple;Technical;*;*;*;0;0;60;*;*
46;Non-Government;192208;*;6;Couple;Technical;*;*;*;0;0;45;*;*
21;Non-Government;305874;*;10;Couple;Technical;*;*;*;0;0;54;*;*
38;Non-Government;200153;*;9;Couple;Technical;*;*;*;0;0;60;*;*
46;Non-Government;57452;*;11;Couple;Technical;*;*;*;0;0;40;*;*
40;Non-Government;327573;*;11;Couple;Technical;*;*;*;0;0;40;*;*
47;Non-Government;151267;*;9;Couple;Technical;*;*;*;15024;0;40;*;*
51;Non-Government;293196;*;16;Couple;Technical;*;*;*;15024;0;60;*;*
44;Non-Government;353396;*;13;Couple;Technical;*;*;*;0;0;45;*;*
