Age;Job;Marital;Education;Default;Housing;Loan;Contact;Month;Day_of_week;Campaign;Pdays;Previous;Poutcome;Y
45~49;housemaid;divorced;secondary-education;unknown;*;no;telephone;jun;*;4;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;blue-collar;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;yes;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;yes;telephone;jun;*;2;999;0;nonexistent;no
45~49;blue-collar;married;secondary-education;unknown;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;yes;telephone;jun;*;1;999;0;nonexistent;no
45~49;unemployed;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;unknown;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;yes;telephone;jun;*;1;999;0;nonexistent;no
45~49;self-employed;single;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;single;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;management;married;secondary-education;unknown;*;no;telephone;jun;*;17;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;telephone;jun;*;6;999;0;nonexistent;no
45~49;blue-collar;married;secondary-education;unknown;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;technician;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;9;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;yes;telephone;jun;*;2;999;0;nonexistent;yes
45~49;management;divorced;secondary-education;unknown;*;no;telephone;jun;*;6;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;blue-collar;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;unknown;telephone;jun;*;2;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jun;*;8;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;admin.;single;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;technician;married;secondary-education;no;*;unknown;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;single;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;technician;married;secondary-education;no;*;unknown;telephone;jun;*;1;999;0;nonexistent;no
45~49;management;married;secondary-education;no;*;no;telephone;jun;*;18;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;management;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;telephone;jun;*;5;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;yes;telephone;jun;*;6;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;unknown;telephone;jun;*;4;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;yes;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;unemployed;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;yes;telephone;jun;*;2;999;0;nonexistent;no
45~49;technician;married;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;yes
45~49;housemaid;single;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;yes;telephone;jun;*;3;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;yes;telephone;jun;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;telephone;jun;*;4;999;0;nonexistent;no
45~49;blue-collar;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;technician;married;secondary-education;unknown;*;yes;telephone;jun;*;1;999;0;nonexistent;no
45~49;entrepreneur;divorced;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jun;*;20;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jun;*;8;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;4;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;unemployed;married;secondary-education;unknown;*;no;telephone;jun;*;11;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;unemployed;married;secondary-education;unknown;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;management;married;secondary-education;unknown;*;no;telephone;jun;*;8;999;0;nonexistent;no
45~49;management;married;secondary-education;no;*;no;telephone;jun;*;13;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;yes;telephone;jun;*;5;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;6;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;telephone;jun;*;7;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;management;married;secondary-education;unknown;*;no;telephone;jun;*;4;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;yes;telephone;jun;*;3;999;0;nonexistent;no
45~49;blue-collar;single;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;blue-collar;married;secondary-education;no;*;yes;telephone;jun;*;3;999;0;nonexistent;yes
45~49;services;divorced;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
45~49;technician;single;secondary-education;no;*;no;telephone;jul;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jul;*;3;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;telephone;jul;*;3;999;0;nonexistent;no
45~49;self-employed;married;secondary-education;unknown;*;no;telephone;jul;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jul;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;telephone;jul;*;2;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;blue-collar;divorced;secondary-education;no;*;yes;cellular;jul;*;2;999;0;nonexistent;yes
45~49;admin.;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
45~49;admin.;divorced;secondary-education;unknown;*;no;cellular;jul;*;4;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jul;*;2;999;0;nonexistent;no
45~49;housemaid;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;yes;cellular;jul;*;1;999;0;nonexistent;no
45~49;technician;married;secondary-education;unknown;*;no;cellular;jul;*;4;999;0;nonexistent;no
45~49;technician;married;secondary-education;unknown;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;management;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;management;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
45~49;management;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;management;married;secondary-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;admin.;single;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;admin.;single;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;management;married;secondary-education;unknown;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;management;married;secondary-education;unknown;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;management;married;secondary-education;unknown;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;blue-collar;divorced;secondary-education;unknown;*;yes;telephone;jul;*;3;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;retired;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;retired;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
45~49;services;married;secondary-education;unknown;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;services;single;secondary-education;no;*;yes;cellular;jul;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;yes;cellular;jul;*;1;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;services;single;secondary-education;no;*;no;cellular;jul;*;6;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;telephone;jul;*;1;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;cellular;jul;*;7;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;no;cellular;jul;*;4;999;0;nonexistent;no
45~49;admin.;married;secondary-education;unknown;*;no;cellular;jul;*;4;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;yes;telephone;jul;*;7;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;yes;cellular;jul;*;4;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;services;married;secondary-education;unknown;*;yes;cellular;jul;*;4;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;yes;cellular;jul;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;services;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;technician;single;secondary-education;no;*;yes;cellular;jul;*;2;999;0;nonexistent;no
45~49;admin.;single;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;services;divorced;secondary-education;unknown;*;no;cellular;jul;*;9;999;0;nonexistent;no
45~49;admin.;single;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;yes;telephone;jul;*;1;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;unemployed;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;no
45~49;admin.;divorced;secondary-education;no;*;yes;cellular;jul;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;services;married;secondary-education;no;*;no;cellular;jul;*;4;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;24;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;blue-collar;married;secondary-education;unknown;*;no;cellular;jul;*;5;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;3;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;technician;divorced;secondary-education;no;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;blue-collar;married;secondary-education;unknown;*;no;cellular;jul;*;2;999;0;nonexistent;no
45~49;admin.;married;secondary-education;no;*;no;cellular;jul;*;1;999;0;nonexistent;yes
