Age;Job;Marital;Education;Default;Housing;Loan;Contact;Month;Day_of_week;Campaign;Pdays;Previous;Poutcome;Y
55~59;admin.;married;basic.6y;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;no;unknown;unknown;telephone;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;married;professional.course;unknown;no;yes;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;unknown;no;yes;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;high.school;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;high.school;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;married;high.school;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;single;university.degree;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;married;professional.course;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;professional.course;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;unemployed;married;professional.course;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;no;yes;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;unemployed;married;professional.course;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;unemployed;married;professional.course;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;unemployed;married;professional.course;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;basic.4y;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;unknown;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;professional.course;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;housemaid;married;basic.4y;unknown;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;technician;married;high.school;unknown;no;yes;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;technician;divorced;professional.course;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;technician;married;high.school;unknown;no;no;cellular;aug;fri;1~56;999;0;nonexistent;yes
55~59;admin.;married;university.degree;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;yes;yes;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;admin.;married;basic.9y;unknown;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;unknown;unknown;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;admin.;married;high.school;no;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;self-employed;married;university.degree;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;self-employed;married;university.degree;no;no;no;cellular;aug;fri;1~56;999;0;nonexistent;yes
55~59;retired;married;basic.9y;unknown;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;basic.9y;unknown;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;self-employed;married;university.degree;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;technician;married;professional.course;no;yes;no;telephone;aug;mon;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;unknown;married;basic.4y;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;no;cellular;aug;mon;1~56;999;0;nonexistent;yes
55~59;retired;married;basic.4y;no;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;technician;single;high.school;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;retired;married;basic.9y;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;technician;married;professional.course;no;unknown;unknown;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;unknown;yes;yes;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;housemaid;married;basic.9y;unknown;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;retired;married;professional.course;unknown;no;yes;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;no;no;yes;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;no;unknown;unknown;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;technician;married;professional.course;no;no;yes;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;services;married;high.school;unknown;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;basic.9y;unknown;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;housemaid;married;basic.4y;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;blue-collar;married;unknown;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;services;married;basic.4y;no;yes;no;telephone;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;professional.course;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;self-employed;married;basic.9y;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;no;no;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;unknown;yes;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;single;university.degree;unknown;yes;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;single;university.degree;unknown;yes;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;single;university.degree;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;single;university.degree;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;yes
55~59;admin.;married;university.degree;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;single;university.degree;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;single;university.degree;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;yes
55~59;retired;married;basic.4y;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.9y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;yes
55~59;admin.;married;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;technician;divorced;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;self-employed;married;basic.9y;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;management;married;university.degree;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;management;married;university.degree;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;technician;single;university.degree;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;technician;married;university.degree;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;no;unknown;unknown;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;divorced;university.degree;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;yes;yes;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;married;high.school;no;yes;yes;telephone;aug;thu;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;married;high.school;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;single;university.degree;unknown;yes;yes;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;single;university.degree;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;yes;no;telephone;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;single;university.degree;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;basic.6y;no;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;unknown;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;technician;married;professional.course;unknown;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
55~59;unknown;married;basic.4y;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;yes
55~59;retired;married;university.degree;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;unknown;unknown;no;yes;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;divorced;high.school;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;married;basic.9y;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;married;basic.4y;unknown;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;technician;divorced;professional.course;unknown;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;self-employed;married;university.degree;no;yes;yes;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;divorced;university.degree;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;unknown;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;married;basic.4y;unknown;yes;yes;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;yes
55~59;blue-collar;married;basic.4y;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;services;married;high.school;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.6y;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;yes;yes;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;unknown;yes;yes;cellular;aug;tue;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;services;married;high.school;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;technician;married;professional.course;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;technician;married;professional.course;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.9y;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.9y;no;yes;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.9y;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;housemaid;married;basic.4y;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;yes
55~59;blue-collar;married;basic.4y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;housemaid;married;basic.4y;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;yes
55~59;services;married;professional.course;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;services;divorced;high.school;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;management;married;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;divorced;professional.course;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;management;married;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;management;married;university.degree;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;admin.;married;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;yes
55~59;self-employed;married;basic.9y;no;yes;no;telephone;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;professional.course;no;no;no;cellular;aug;wed;1~56;999;0;nonexistent;no
55~59;retired;married;professional.course;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;self-employed;married;basic.9y;no;unknown;unknown;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;management;married;university.degree;unknown;yes;yes;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;self-employed;married;university.degree;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;self-employed;married;university.degree;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.4y;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;basic.9y;unknown;no;yes;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;housemaid;married;basic.9y;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;self-employed;married;basic.9y;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;self-employed;married;basic.9y;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;blue-collar;married;basic.9y;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;admin.;married;high.school;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;self-employed;married;basic.9y;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;yes
55~59;services;married;basic.4y;unknown;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;unknown;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;married;university.degree;no;no;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;technician;married;university.degree;no;yes;no;cellular;aug;thu;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;no;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;basic.4y;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;high.school;no;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;admin.;married;professional.course;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;university.degree;unknown;no;yes;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;admin.;married;unknown;unknown;unknown;unknown;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;admin.;married;professional.course;no;yes;yes;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;admin.;married;unknown;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;unknown;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;technician;divorced;professional.course;no;yes;no;cellular;aug;fri;1~56;999;0;nonexistent;no
55~59;retired;married;unknown;no;no;no;cellular;aug;fri;1~56;999;0;nonexistent;no
