weight;ph;avg;watercapacity;bacteria;solubleprotein
276;198;208;197;376;659
430;763;396;205;71;656
461;717;391;323;411;827
140;116;338;814;369;165
989;161;394;578;827;267
13;730;140;415;553;432
476;918;551;142;76;421
461;833;736;66;9;804
872;111;619;822;169;986
448;453;448;411;849;784
583;69;385;252;226;348
783;360;510;183;313;767
102;600;327;128;280;65
299;698;841;901;913;781
694;538;338;940;111;983
858;923;556;293;513;954
734;940;308;99;470;264
637;196;719;640;219;782
997;3;761;754;73;171
747;504;258;21;668;378
232;341;742;69;890;131
647;674;390;595;181;616
589;169;337;184;738;398
140;290;592;717;11;547
885;664;455;732;604;108
346;724;318;840;771;319
371;551;373;197;518;543
753;949;767;251;714;961
436;551;570;362;468;641
295;33;131;5;574;518
956;609;163;6;296;523
841;654;733;474;165;507
27;659;328;591;317;320
80;306;313;888;299;83
991;242;635;616;739;711
724;709;759;409;736;780
712;366;828;196;196;784
950;683;909;333;251;583
304;903;765;244;421;742
972;695;497;343;654;589
539;668;421;83;559;753
530;169;866;909;428;871
160;78;717;54;366;707
518;710;145;495;50;726
584;408;69;660;702;207
397;743;908;34;285;113
465;170;950;139;513;826
661;838;931;790;722;276
605;109;736;947;732;308
679;462;188;267;385;895
572;161;445;966;756;101
978;570;859;154;45;164
989;320;969;368;839;239
325;531;570;146;102;128
117;82;174;463;959;564
61;410;669;785;168;105
102;835;686;238;400;816
244;568;829;109;47;732
592;770;961;922;55;157
96;569;931;399;608;824
698;651;638;787;69;714
207;303;754;925;238;520
244;207;216;83;824;228
404;512;583;269;813;805
424;304;619;780;824;280
709;480;280;285;713;773
404;353;149;988;293;891
125;608;542;636;852;242
941;207;786;267;160;294
429;830;595;546;319;532
32;700;789;571;493;777
247;638;642;101;926;519
856;108;773;969;467;506
366;952;893;872;357;191
213;183;790;253;780;855
433;340;447;230;780;377
47;8;656;914;237;628
884;567;831;841;38;152
157;690;932;105;736;756
67;46;438;983;601;243
457;245;269;900;200;321
833;729;188;269;568;313
681;368;265;649;457;76
627;626;976;45;601;934
455;549;588;899;196;295
31;719;446;825;656;586
310;372;459;269;493;520
759;34;948;314;384;583
703;197;280;523;447;572
732;626;944;478;312;183
79;598;466;765;945;745
915;10;413;769;371;94
556;794;726;264;100;526
766;510;977;291;737;653
623;14;822;151;371;323
729;223;221;251;209;790
73;151;564;419;562;666
672;981;178;34;149;849
360;723;578;972;6;495
147;109;644;334;501;343
882;996;559;979;856;872
569;998;868;538;35;878
340;491;922;812;154;544
73;489;96;745;622;148
199;623;640;457;154;508
90;84;318;768;720;288
59;469;391;358;277;112
37;415;661;81;747;81
136;619;524;442;437;960
54;321;713;397;895;119
20;184;74;808;506;676
787;51;725;93;21;695
436;182;365;753;211;354
555;745;670;743;751;575
320;284;511;440;970;619
924;325;781;838;432;574
656;761;676;591;761;16
958;500;816;816;188;922
907;766;529;97;519;250
643;825;788;869;811;25
583;449;878;828;677;94
618;114;506;77;52;690
891;778;537;113;656;147
543;560;178;690;137;96
428;213;646;516;219;461
477;102;692;427;250;196
594;927;851;891;131;8
994;480;762;186;798;349
448;43;914;601;234;476
966;217;608;279;200;137
93;710;585;953;344;861
148;247;742;23;340;405
956;775;346;593;321;41
933;431;854;911;288;116
428;616;122;258;484;753
309;585;446;264;467;162
32;656;459;702;83;69
299;152;138;966;843;442
474;140;388;146;826;149
132;614;734;994;863;834
313;24;128;854;884;147
900;372;524;436;782;738
833;963;470;650;578;680
364;707;149;828;986;684
852;111;994;546;391;303
360;714;454;394;535;539
293;666;408;616;53;636
575;166;635;624;819;231
558;487;190;26;926;75
610;161;6;400;102;308
17;558;79;874;713;731
333;718;311;509;210;158
688;615;353;76;442;2
674;577;228;57;234;291
938;922;294;536;623;971
522;493;222;68;833;761
443;647;396;271;437;196
58;724;291;987;594;661
262;869;868;784;230;944
780;861;106;990;462;6
344;849;177;228;343;80
898;822;244;520;145;809
818;625;882;420;565;323
432;384;48;397;677;125
111;845;843;128;160;414
976;461;994;112;412;565
737;237;9;603;529;960
388;681;990;532;18;367
501;636;239;740;577;131
979;110;956;417;47;631
194;897;558;875;193;979
317;417;481;990;303;937
574;683;69;992;169;46
160;172;441;943;30;894
607;374;225;591;591;252
923;422;281;700;303;786
505;551;486;985;846;585
960;410;244;83;14;843
613;340;885;831;335;846
35;4;310;428;802;183
320;437;656;74;776;88
26;887;379;774;229;945
497;554;607;611;750;970
29;379;474;395;469;467
86;139;810;141;883;517
480;742;590;489;629;643
701;323;660;867;242;577
914;269;357;695;422;12
909;881;18;632;327;669
569;821;522;710;912;520
638;284;18;569;302;19
503;30;842;632;326;532
518;261;543;723;789;977
205;44;513;792;445;929
135;510;696;262;989;601
271;477;677;969;494;757
118;903;826;855;909;467
537;23;719;748;465;946
463;656;912;837;746;417
842;486;400;67;597;635
497;238;926;545;711;278
851;916;952;778;177;450
878;730;800;650;709;922
817;400;865;147;641;691
239;46;749;268;604;682
41;903;356;296;280;621
670;26;124;505;911;915
211;933;423;41;312;765
922;81;78;110;243;327
507;441;364;801;936;391
341;110;152;709;16;90
246;241;64;341;392;57
118;849;141;580;270;497
825;608;369;798;527;530
384;322;118;458;614;520
27;778;357;369;7;205
382;507;6;531;190;969
980;380;867;819;620;671
221;204;334;658;907;607
383;713;966;185;221;287
510;339;971;221;625;145
501;28;1;832;502;138
165;515;185;522;402;776
365;154;416;737;453;146
869;157;802;462;820;933
505;205;237;753;26;614
609;194;284;755;71;525
840;762;265;911;130;485
151;111;220;359;760;442
961;531;3;348;572;719
756;112;935;336;417;53
220;261;661;305;998;724
50;44;813;275;59;379
815;971;943;836;267;854
292;339;691;136;58;816
36;75;605;979;538;584
908;696;418;364;644;665
107;754;687;372;964;373
293;115;651;946;483;169
164;558;674;395;256;672
743;404;54;10;3;941
579;823;739;219;404;756
211;146;359;792;178;427
511;395;946;265;159;478
667;912;825;400;648;213
554;127;557;535;241;745
341;648;716;404;154;684
447;177;632;191;426;30
950;382;302;110;202;51
625;257;789;648;358;346
694;504;671;649;939;975
907;655;117;994;82;816
621;533;939;493;140;976
741;578;713;224;801;338
825;267;354;217;151;930
677;348;804;485;447;915
12;449;952;303;519;524
874;424;974;136;864;126
967;101;213;645;876;487
385;585;971;182;11;512
239;274;40;892;9;47
698;493;38;714;975;165
75;393;463;283;110;413
109;291;97;991;267;321
989;655;734;842;887;396
226;656;994;346;559;768
780;445;575;692;920;176
343;972;414;653;232;808
477;820;961;278;390;369
86;723;253;445;846;18
971;240;522;861;790;506
27;944;936;488;455;86
743;216;813;389;466;801
168;473;552;369;476;264
798;24;820;689;142;113
825;102;73;993;280;647
525;536;345;161;324;332
586;490;642;812;52;608
344;412;375;208;671;577
705;764;759;341;454;706
664;161;734;966;508;693
454;809;569;685;10;797
503;763;759;31;757;683
109;994;818;177;579;19
100;540;911;211;446;992
967;155;785;948;115;479
953;53;721;142;884;509
676;20;440;590;127;832
256;9;468;623;976;65
488;897;955;219;965;805
131;5;414;915;525;27
274;337;661;36;995;364
415;478;185;135;191;847
8;180;99;215;268;428
69;257;418;773;391;351
664;939;545;231;410;859
165;400;931;912;171;865
357;766;837;818;300;834
499;836;697;220;813;882
447;637;846;889;810;731
64;477;721;133;226;196
729;454;517;797;439;817
461;643;33;712;893;824
594;309;2;144;247;549
336;635;27;962;665;403
673;22;609;657;735;447
55;195;123;471;248;813
61;915;988;440;594;541
135;393;587;785;377;697
531;884;739;222;669;679
381;487;693;482;940;741
104;50;396;88;715;597
661;207;759;659;386;757
215;785;291;975;82;814
676;723;883;603;411;94
719;793;507;327;218;778
373;419;647;2;991;795
611;587;535;149;968;224
331;615;638;436;550;953
215;841;502;185;518;996
960;888;580;707;49;980
513;508;820;81;220;651
477;790;414;152;738;585
718;456;348;768;175;935
191;815;75;639;584;50
410;591;100;245;710;781
499;70;96;483;64;55
763;445;638;517;375;781
563;410;471;475;415;946
344;252;879;787;829;835
712;586;563;944;346;398
820;758;45;105;891;139
179;522;635;994;331;769
659;645;271;315;180;10
239;114;992;741;591;718
356;927;239;602;664;622
952;694;937;840;798;535
549;643;471;507;347;669
103;442;255;31;513;767
104;678;327;487;837;519
903;766;183;456;919;393
642;35;863;347;834;343
915;593;400;232;990;247
47;195;513;122;977;310
44;126;58;72;9;895
169;318;511;414;604;164
406;737;968;367;193;778
377;797;118;136;246;572
423;981;541;272;261;675
903;542;724;987;884;702
786;328;162;995;381;427
688;834;361;988;222;691
643;793;826;546;222;248
341;449;356;493;903;496
724;61;413;458;399;721
177;322;771;52;255;125
974;679;870;557;708;173
724;8;931;430;160;964
812;293;845;765;192;15
79;663;175;220;970;831
176;708;592;821;706;414
419;712;841;701;373;702
737;465;185;720;427;733
188;896;394;251;973;400
279;932;356;88;997;531
395;715;539;424;900;264
814;726;397;237;956;687
640;450;106;301;549;209
244;823;665;23;780;503
104;855;907;705;861;64
271;236;749;524;165;863
258;938;650;152;380;988
331;972;408;771;171;270
456;921;862;575;850;130
85;71;504;334;846;137
931;706;38;432;246;294
701;206;445;950;619;701
146;396;301;780;353;494
574;552;969;666;234;420
906;982;782;106;182;373
390;94;871;489;856;23
742;823;928;861;657;324
779;730;681;976;13;219
727;220;479;555;371;601
353;7;27;633;434;99
868;610;460;753;885;428
229;132;502;659;189;664
518;487;284;523;44;84
714;511;367;219;107;994
394;411;924;138;435;744
944;495;589;480;748;99
905;566;262;498;292;67
712;362;710;529;41;994
511;762;490;192;356;362
660;382;325;833;852;666
710;821;696;137;888;978
963;947;16;127;680;493
890;105;885;338;833;123
82;486;708;870;974;777
208;920;256;709;72;278
883;856;824;902;990;356
303;50;210;409;587;886
754;71;705;343;179;311
129;477;384;996;985;193
190;44;145;809;610;760
891;947;568;428;16;168
440;841;51;155;135;917
312;675;528;701;339;244
876;63;824;80;449;88
868;397;672;259;790;705
440;427;794;237;697;780
881;987;566;552;950;128
764;934;736;74;266;920
404;25;177;432;434;69
288;613;563;412;728;509
751;966;812;185;859;81
968;732;903;935;585;751
561;238;716;26;561;925
906;762;795;612;773;561
134;467;721;739;338;623
643;821;498;856;842;189
186;939;879;525;917;132
125;700;335;149;258;871
498;72;494;363;188;813
578;485;849;211;136;260
197;480;123;775;90;839
520;562;418;380;839;84
105;615;374;555;140;880
118;441;525;453;371;844
938;214;574;614;885;407
355;590;79;883;513;399
205;882;968;989;741;456
541;773;361;735;821;824
995;598;479;276;317;46
865;808;894;402;91;58
128;435;525;213;777;886
505;903;823;736;716;209
188;138;490;157;28;803
655;743;121;126;133;433
15;74;942;724;284;727
522;860;362;948;111;560
830;839;444;216;311;832
447;767;91;498;688;273
56;803;86;205;606;626
476;153;218;847;393;439
244;679;691;152;228;421
985;104;690;297;253;303
389;426;894;830;422;704
431;969;17;894;209;448
935;30;38;573;240;389
205;759;523;727;593;479
785;210;650;613;901;189
285;364;17;789;579;625
897;223;59;131;634;213
465;646;850;613;238;168
354;699;206;975;579;306
824;164;81;846;758;830
828;4;765;50;237;236
993;717;375;967;563;305
259;515;667;594;912;38
572;592;292;771;51;316
781;164;251;154;770;80
649;619;264;27;730;857
272;438;429;829;222;120
444;177;628;816;897;104
218;255;883;350;250;779
637;652;584;993;108;328
889;123;234;447;382;460
171;156;528;372;184;678
731;990;812;907;235;315
631;566;322;959;448;405
812;404;90;642;402;931
631;928;461;649;369;316
41;106;352;739;132;652
638;937;777;420;883;613
451;885;272;935;923;500
72;546;861;385;237;278
97;843;805;711;734;15
974;785;295;114;389;594
395;152;890;750;827;867
478;874;231;943;225;489
212;16;171;763;371;394
774;940;7;570;663;824
552;864;703;629;868;474
840;159;621;172;862;394
636;100;363;115;702;361
967;57;535;807;618;511
77;667;613;23;901;98
284;796;407;689;516;982
750;442;259;389;17;698
51;847;301;376;406;797
556;152;253;380;641;837
186;661;126;711;612;671
217;200;903;806;345;965
98;955;142;576;562;851
420;469;841;157;937;981
185;989;817;836;476;712
762;819;749;335;251;483
290;709;808;292;650;275
588;664;456;147;879;202
423;618;936;855;226;705
472;639;541;956;131;858
469;570;490;684;649;249
545;616;392;904;795;378
626;891;54;164;323;431
878;791;189;999;978;797
375;648;44;181;709;347
970;889;239;31;650;296
328;189;920;541;420;811
404;137;194;522;278;509
74;732;726;222;921;959
473;105;720;916;351;683
69;480;687;884;204;729
498;814;348;309;680;620
161;281;390;599;888;414
248;456;181;65;487;145
268;475;648;395;480;67
12;379;443;597;747;761
858;120;347;663;301;716
53;629;369;90;563;558
214;962;328;109;756;56
161;721;743;583;101;717
518;109;706;557;509;852
610;425;120;4;755;25
770;877;9;772;784;427
114;310;221;665;951;316
411;107;161;961;936;356
627;736;829;911;359;549
277;911;39;852;81;342
95;19;234;682;208;800
691;449;317;272;6;537
105;459;518;523;896;528
15;785;943;275;629;798
918;258;24;267;678;391
947;845;346;324;704;129
303;266;248;555;150;565
461;7;375;321;595;362
261;58;35;516;785;679
887;524;161;111;41;401
944;381;987;120;425;232
130;757;436;467;604;79
877;555;244;603;791;902
70;353;734;216;885;308
880;732;382;837;391;67
278;127;944;43;739;577
47;939;372;539;204;917
767;349;12;101;84;782
666;129;324;971;512;572
913;36;261;602;769;555
621;102;750;993;228;202
756;202;498;644;707;75
900;359;927;199;337;996
682;15;854;661;563;944
835;932;722;294;663;753
386;70;26;648;121;710
613;291;927;52;530;95
228;278;196;28;194;233
572;677;506;223;738;530
882;128;225;160;628;81
845;215;854;746;804;194
627;324;200;125;326;324
891;688;446;75;804;386
131;838;49;737;931;205
450;382;739;643;310;191
264;791;28;296;26;237
156;624;262;803;284;996
38;768;324;235;706;457
910;825;821;889;744;830
313;569;618;34;929;133
671;631;537;11;926;10
605;225;131;690;403;774
931;196;46;862;651;706
299;679;8;83;303;568
57;685;640;320;514;756
988;927;334;27;824;303
395;438;679;180;978;654
765;999;621;887;827;497
438;574;841;487;531;602
502;735;549;232;275;505
914;275;699;526;749;136
345;231;673;295;554;239
399;524;353;824;948;551
485;519;496;414;463;915
927;613;683;351;195;937
859;33;366;353;771;633
226;928;533;417;991;453
66;513;548;163;574;555
419;795;485;384;744;385
488;484;400;288;947;298
297;988;452;664;483;523
160;656;3;191;149;115
220;422;136;343;884;490
631;906;755;871;536;938
761;903;814;410;634;489
428;839;675;792;281;163
770;583;192;554;755;895
133;286;686;936;522;382
27;574;657;237;79;358
697;354;435;162;360;797
644;460;55;789;906;714
139;174;333;826;293;497
841;547;970;570;626;419
983;580;91;444;516;854
81;161;720;859;224;301
802;440;327;688;673;35
9;608;217;602;780;489
795;58;152;428;80;893
401;428;687;102;663;301
964;124;73;11;333;435
14;257;931;703;339;885
348;160;100;839;473;791
616;711;716;370;740;473
392;838;277;301;902;775
312;752;141;308;917;835
830;712;346;395;716;735
678;123;514;532;782;157
182;772;563;272;292;69
220;131;484;378;858;657
27;62;989;524;344;458
285;228;328;826;346;952
479;97;669;213;289;172
320;462;932;991;713;536
391;240;215;630;12;401
688;989;708;797;538;103
720;430;783;940;688;918
297;429;757;434;623;866
658;874;370;35;963;778
482;904;720;60;686;981
4;143;902;420;894;237
499;412;242;710;47;759
719;644;683;421;949;784
789;9;217;555;650;376
657;608;128;687;112;949
182;491;920;866;315;206
537;161;630;634;851;884
662;217;397;894;25;786
376;260;873;78;568;33
262;221;944;904;474;269
409;152;95;265;19;12
385;519;181;556;578;697
832;77;758;688;252;821
31;893;38;294;983;617
751;359;85;654;589;567
794;201;357;396;524;911
308;675;734;711;880;650
597;78;698;427;221;350
611;448;314;175;104;479
314;530;690;645;82;112
845;282;768;78;935;303
419;903;942;782;487;490
340;268;56;28;743;306
332;394;800;432;360;618
309;366;587;73;235;853
422;107;611;988;807;473
384;979;628;472;39;733
558;577;30;191;878;659
367;644;195;476;206;700
804;290;676;796;266;231
311;910;477;272;680;999
702;722;460;698;624;79
358;931;846;435;700;106
563;864;851;801;925;239
968;644;622;568;284;451
547;405;718;87;181;986
888;292;453;475;308;176
225;189;712;179;764;709
27;337;798;187;367;826
492;705;356;482;495;560
829;741;663;930;859;646
373;490;758;830;850;573
30;543;938;460;218;372
873;483;359;37;429;3
469;137;707;152;219;446
458;30;258;538;926;904
118;791;623;604;423;581
775;692;933;47;323;613
885;842;763;25;205;506
320;803;292;884;355;713
627;697;842;753;664;824
529;33;418;105;545;456
34;506;647;625;606;212
640;570;35;26;218;936
516;900;408;709;210;771
